Cluster no	Representative no	Nterm	Nterm_GDT
OCK99664	OJJ57227.1	PUP	PNP_UDP
OCK99664	OJI98795.1	PUP	PNP_UDP
OCK99664	OJJ61610.1	PUP	PNP_UDP
OCK99664	OJJ00933.1	PUP	PNP_UDP
OCK99664	OJJ63582.1	PUP	unk
OCK99664	ELA38437.1	PUP	PNP_UDP
OCK99664	EXU95517.1	PUP	unk
OCK99664	KFG77485.1	PUP	unk
OCK99664	KID64484.1	PUP	unk
OCK99664	KJK78044.1	PUP	unk
OCK99664	XP_011411713.1	PUP	PNP_UDP
OCK99664	XP_014540071.1	PUP	unk
OCK99664	OJJ07396.1	PUP	PNP_UDP
OCK99664	XP_016224281.1	PUP	PNP_UDP
OCK99664	OJJ74829.1	PUP	PNP_UDP
OCK99664	OJZ92406.1	PUP	unk
OCK99664	OWW31742.1	PUP	unk
OCK99664	PYI12640.1	PUP	PNP_UDP
OCK99664	RDH37126.1	PUP	unk
OCK99664	RDK46077.1	PUP	PNP_UDP
OCK99664	SPB44153.1	PUP	unk
OCK99664	XP_001389094.1	PUP	PNP_UDP
OCK99664	XP_025456075.1	PUP	PNP_UDP
OCK99664	XP_025542385.1	PUP	unk
OCK99664	OKO94546.1	PUP	PNP_UDP
OCK99664	OKP00753.1	PUP	PNP_UDP
OCK99664	OLN94198.1	PUP	PNP_UDP
OCK99664	OLN96219.1	PUP	PNP_UDP
OCK99664	OOO06623.1	PUP	PNP_UDP
OCK99664	RAQ74352.1	PUP	PNP_UDP
OCK99664	RDH27541.1	PUP	PNP_UDP
OCK99664	KZZ87795.1	PUP	PNP_UDP
OCK99664	OJJ33411.1	PUP	PNP_UDP
OCK99664	OOO12207.1	PUP	unk
OCK99664	OPB39616.1	PUP	PNP_UDP
OCK99664	KKP03395.1	PUP	PNP_UDP
OCK99664	OPB40468.1	PUP	PNP_UDP
OCK99664	OQD65090.1	PUP	PNP_UDP
OCK99664	KOS44231.1	PUP	PNP_UDP
OCK99664	KUM55631.1	PUP	PNP_UDP
OCK99664	OQD66739.1	PUP	PNP_UDP
OCK99664	OQD78940.1	PUP	PNP_UDP
OCK99664	OQD86436.1	PUP	unk
OCK99664	OQD86803.1	PUP	unk
OCK99664	OQD91010.1	PUP	unk
OCK99664	OQE15950.1	PUP	PNP_UDP
OCK99664	OQE22518.1	PUP	PNP_UDP
OCK99664	OQV09531.1	PUP	PNP_UDP
OCK99664	XP_016252502.1	PUP	PNP_UDP
OCK99664	OQV11248.1	PUP	PNP_UDP
OCK99664	ORY63953.1	PUP	unk
OCK99664	ORY67765.1	PUP	unk
OCK99664	ORY67776.1	PUP	unk
OCK99664	OTA34341.1	PUP	PNP_UDP
OCK99664	OTA61516.1	PUP	unk
OCK99664	ELQ44128.1	PUP	PNP_UDP
OCK99664	ELQ57980.1	PUP	PNP_UDP
OCK99664	ELQ65464.1	PUP	PNP_UDP
OCK99664	KEY73924.1	PUP	unk
OCK99664	KFA56492.1	PUP	unk
OCK99664	KFA79996.1	PUP	unk
OCK99664	KFA80931.1	PUP	unk
OCK99664	OTA91885.1	PUP	unk
OCK99664	XP_003708827.1	PUP	PNP_UDP
OCK99664	XP_003708828.1	PUP	PNP_UDP
OCK99664	OWW27652.1	PUP	unk
OCK99664	CAK47263.1	PUP	unk
OCK99664	RDH34798.1	PUP	unk
OCK99664	RDK42794.1	PUP	unk
OCK99664	SPB53433.1	PUP	unk
OCK99664	XP_025453940.1	PUP	unk
OCK99664	OWW28418.1	PUP	PNP_UDP
OCK99664	CAK45450.1	PUP	unk
OCK99664	GAQ41737.1	PUP	unk
OCK99664	XP_025557430.1	PUP	PNP_UDP
OCK99664	GAA88459.1	PUP	PNP_UDP
OCK99664	GAT28442.1	PUP	PNP_UDP
OCK99664	RDH38696.1	PUP	unk
OCK99664	OWW33912.1	PUP	PNP_UDP
OCK99664	CEL01011.1	PUP	PNP_UDP
OCK99664	SPB49194.1	PUP	PNP_UDP
OCK99664	OXN12508.1	PUP	PNP_UDP
OCK99664	OXN13896.1	PUP	PNP_UDP
OCK99664	OXN13928.1	PUP	unk
OCK99664	GAO85513.1	PUP	PNP_UDP
OCK99664	GAQ04666.1	PUP	PNP_UDP
OCK99664	XP_001263664.1	PUP	unk
OCK99664	XP_024677506.1	PUP	PNP_UDP
OCK99664	OWW32185.1	PUP	PNP_UDP
OCK99664	CAK45831.1	PUP	PNP_UDP
OCK99664	CRG84038.1	PUP	PNP_UDP
OCK99664	GAA92417.1	PUP	PNP_UDP
OCK99664	GAA93242.1	PUP	PNP_UDP
OCK99664	GAO90144.1	PUP	PNP_UDP
OCK99664	GAT20833.1	PUP	unk
OCK99664	KGO41142.1	PUP	PNP_UDP
OCK99664	KOC13588.1	PUP	PNP_UDP
OCK99664	OJJ65728.1	PUP	PNP_UDP
OCK99664	OJJ65820.1	PUP	PNP_UDP
OCK99664	OJJ66803.1	PUP	PNP_UDP
OCK99664	OKP01413.1	PUP	PNP_UDP
OCK99664	OOF94182.1	PUP	PNP_UDP
OCK99664	OQE40897.1	PUP	PNP_UDP
OCK99664	PIG85755.1	PUP	PNP_UDP
OCK99664	PLN78794.1	PUP	PNP_UDP
OCK99664	RAQ47668.1	PUP	PNP_UDP
OCK99664	RAQ57291.1	PUP	PNP_UDP
OCK99664	RDH13945.1	PUP	PNP_UDP
OCK99664	RDH16249.1	PUP	PNP_UDP
OCK99664	RDH26592.1	PUP	PNP_UDP
OCK99664	SPB44598.1	PUP	PNP_UDP
OCK99664	XP_001390199.1	PUP	PNP_UDP
OCK99664	XP_001393220.2	PUP	PNP_UDP
OCK99664	XP_001393261.2	PUP	PNP_UDP
OCK99664	XP_015400904.1	PUP	PNP_UDP
OCK99664	XP_016602651.1	PUP	PNP_UDP
OCK99664	XP_022384690.1	PUP	PNP_UDP
OCK99664	XP_024675726.1	PUP	PNP_UDP
OCK99664	XP_024693138.1	PUP	PNP_UDP
OCK99664	XP_025448235.1	PUP	PNP_UDP
OCK99664	XP_025450199.1	PUP	PNP_UDP
OCK99664	XP_025453076.1	PUP	PNP_UDP
OCK99664	XP_025467204.1	PUP	PNP_UDP
OCK99664	XP_025474296.1	PUP	unk
OCK99664	XP_025559833.1	PUP	PNP_UDP
OCK99664	OXN20250.1	PUP	PNP_UDP
OCK99664	OXN20928.1	PUP	PNP_UDP
OCK99664	KLJ05884.1	PUP	PNP_UDP
OCK99664	PGH04950.1	PUP	PNP_UDP
OCK99664	OKP11545.1	PUP	PNP_UDP
OCK99664	PCD20300.1	PUP	PNP_UDP
OCK99664	PCD20884.1	PUP	PNP_UDP
OCK99664	PTD02086.1	PUP	PNP_UDP
OCK99664	XP_018257885.1	PUP	PNP_UDP
OCK99664	PCD21195.1	PUP	PNP_UDP
OCK99664	PCG88989.1	PUP	PNP_UDP
OCK99664	GAM42367.1	PUP	PNP_UDP
OCK99664	PCG89050.1	PUP	unk
OCK99664	PCG91287.1	PUP	PNP_UDP
OCK99664	PCG97775.1	PUP	unk
OCK99664	XP_024678517.1	PUP	unk
OCK99664	PCH01660.1	PUP	PNP_UDP
OCK99664	RAO70966.1	PUP	PNP_UDP
OCK99664	PCH01813.1	PUP	PNP_UDP
OCK99664	GAM42724.1	PUP	PNP_UDP
OCK99664	KUL89124.1	PUP	PNP_UDP
OCK99664	PCH07962.1	PUP	PNP_UDP
OCK99664	RAO66274.1	PUP	PNP_UDP
OCK99664	PGG99156.1	PUP	unk
OCK99664	PGH07190.1	PUP	PNP_UDP
OCK99664	PGH07641.1	PUP	PNP_UDP
OCK99664	PGH08533.1	PUP	PNP_UDP
OCK99664	XP_022392336.1	PUP	PNP_UDP
OCK99664	PGH14636.1	PUP	unk
OCK99664	PGH16299.1	PUP	PNP_UDP
OCK99664	PGH34412.1	PUP	unk
OCK99664	PGH34610.1	PUP	PNP_UDP
OCK99664	EER38585.1	PUP	PNP_UDP
OCK99664	PGH34749.1	PUP	PNP_UDP
OCK99664	KKZ68560.1	PUP	PNP_UDP
OCK99664	PHH77436.1	PUP	unk
OCK99664	PHH78561.1	PUP	PNP_UDP
OCK99664	PIG85740.1	PUP	unk
OCK99664	PIG87362.1	PUP	DUF1918 PNP_UDP
OCK99664	EIT81823.1	PUP	PNP_UDP
OCK99664	KJK65223.1	PUP	PNP_UDP
OCK99664	KOC11492.1	PUP	PNP_UDP
OCK99664	OOO10051.1	PUP	PNP_UDP
OCK99664	RAQ42350.1	PUP	PNP_UDP
OCK99664	PKK46687.1	PUP	PNP_UDP
OCK99664	PKK48527.1	PUP	unk
OCK99664	PLN78803.1	PUP	PNP_UDP
OCK99664	XP_024675734.1	PUP	PNP_UDP
OCK99664	XP_024693130.1	PUP	PNP_UDP
OCK99664	PLN79522.1	PUP	unk
OCK99664	PLN80586.1	PUP	PNP_UDP
OCK99664	PLN82863.1	PUP	unk
OCK99664	XP_024695580.1	PUP	unk
OCK99664	PLN86801.1	PUP	unk
OCK99664	XP_024689110.1	PUP	unk
OCK99664	XP_024671597.1	PUP	unk
OCK99664	PMB66326.1	PUP	PNP_UDP
OCK99664	XP_008603015.1	PUP	unk
OCK99664	PMD43055.1	PUP	PNP_UDP
OCK99664	CZR68764.1	PUP	unk
OCK99664	PMD46024.1	PUP	PNP_UDP
OCK99664	PNH34990.1	PUP	PNP_UDP
OCK99664	CRK15991.1	PUP	PNP_UDP
OCK99664	PNH48857.1	PUP	unk
OCK99664	PNH61416.1	PUP	unk
OCK99664	XP_009652804.1	PUP	PNP_UDP
OCK99664	PNP42312.1	PUP	unk
OCK99664	PNP56936.1	PUP	unk
OCK99664	PNS18672.1	PUP	PNP_UDP
OCK99664	PNS19284.1	PUP	PNP_UDP
OCK99664	PNS21069.1	PUP	PNP_UDP
OCK99664	POR31456.1	PUP	PNP_UDP
OCK99664	OOQ86960.1	PUP	PNP_UDP
OCK99664	CEJ61128.1	PUP	PNP_UDP
OCK99664	POR34530.1	PUP	PNP_UDP
OCK99664	PQE23195.1	PUP	PNP_UDP
OCK99664	EEH03978.1	PUP	PNP_UDP
OCK99664	KIM96568.1	PUP	PNP_UDP
OCK99664	OJD10037.1	PUP	PNP_UDP
OCK99664	PQE28703.1	PUP	PNP_UDP
OCK99664	PQE22429.1	PUP	unk
OCK99664	PQE30100.1	PUP	unk
OCK99664	PQE05542.1	PUP	unk
OCK99664	PQK13664.1	PUP	PNP_UDP
OCK99664	KGQ09600.1	PUP	PNP_UDP
OCK99664	OAA50862.1	PUP	PNP_UDP
OCK99664	OAQ97794.1	PUP	PNP_UDP
OCK99664	PMB72191.1	PUP	PNP_UDP
OCK99664	XP_008596606.1	PUP	PNP_UDP
OCK99664	PSK41866.1	PUP	unk
OCK99664	PSK41882.1	PUP	PNP_UDP
OCK99664	XP_016229954.1	PUP	PNP_UDP
OCK99664	PSK45171.1	PUP	PNP_UDP
OCK99664	PSK53119.1	PUP	PNP_UDP
OCK99664	PTB73794.1	PUP	unk
OCK99664	PTB81379.1	PUP	unk
OCK99664	PVH69381.1	PUP	unk
OCK99664	PVH90952.1	PUP	PNP_UDP
OCK99664	PVH92359.1	PUP	PNP_UDP
OCK99664	PVH94219.1	PUP	unk
OCK99664	PVH98812.1	PUP	unk
OCK99664	PYH89128.1	PUP	PNP_UDP
OCK99664	PYH90696.1	PUP	PNP_UDP
OCK99664	OAL43444.1	PUP	PNP_UDP
OCK99664	PYH96506.1	PUP	unk
OCK99664	PYI12403.1	PUP	PNP_UDP
OCK99664	PYI12806.1	PUP	unk
OCK99664	PYI13145.1	PUP	unk
OCK99664	XP_002340131.1	PUP	unk
OCK99664	XP_025486358.1	PUP	unk
OCK99664	PYI16398.1	PUP	PNP_UDP
OCK99664	PYI25984.1	PUP	PNP_UDP
OCK99664	XP_025505692.1	PUP	PNP_UDP
OCK99664	XP_025530444.1	PUP	PNP_UDP
OCK99664	PZC90613.1	PUP	unk
OCK99664	PWO12632.1	PUP	PNP_UDP
OCK99664	PZC89101.1	PUP	PNP_UDP
OCK99664	XP_001934095.1	PUP	unk
OCK99664	XP_001942318.1	PUP	PNP_UDP
OCK99664	XP_007709544.1	PUP	PNP_UDP
OCK99664	XP_014553939.1	PUP	PNP_UDP
OCK99664	RAQ55707.1	PUP	unk
OCK99664	RAR11371.1	PUP	unk
OCK99664	KNG46004.1	PUP	PNP_UDP
OCK99664	RAR09054.1	PUP	unk
OCK99664	RBR01921.1	PUP	PNP_UDP
OCK99664	RBR22231.1	PUP	PNP_UDP
OCK99664	RBR24095.1	PUP	PNP_UDP
OCK99664	RDA95348.1	PUP	PNP_UDP
OCK99664	RDW57821.1	PUP	PNP_UDP
OCK99664	RDW58797.1	PUP	PNP_UDP
OCK99664	EQL04248.1	PUP	PNP_UDP
OCK99664	GAW17531.1	PUP	PNP_UDP
OCK99664	KJZ69219.1	PUP	PNP_UDP
OCK99664	RDA90315.1	PUP	PNP_UDP
OCK99664	OJJ66288.1	PUP	PNP_UDP
OCK99664	RDW59843.1	PUP	unk
OCK99664	RDW59302.1	PUP	unk
OCK99664	RDW64365.1	PUP	PNP_UDP
OCK99664	RDW64991.1	PUP	unk
OCK99664	RDW79149.1	PUP	PNP_UDP
OCK99664	RDW79916.1	PUP	PNP_UDP
OCK99664	RDW92299.1	PUP	unk
OCK99664	RDW87153.1	PUP	PNP_UDP
OCK99664	RFN48968.1	PUP	PNP_UDP
OCK99664	RBR14463.1	PUP	PNP_UDP
OCK99664	SCO91067.1	PUP	PNP_UDP
OCK99664	SCO92665.1	PUP	PNP_UDP
OCK99664	EWZ84998.1	PUP	unk
OCK99664	CEF76092.1	PUP	PNP_UDP
OCK99664	CEF76197.1	PUP	unk
OCK99664	CVK97670.1	PUP	unk
OCK99664	CVL01375.1	PUP	PNP_UDP
OCK99664	CZR46707.1	PUP	unk
OCK99664	EGU73972.1	PUP	unk
OCK99664	EGU84384.1	PUP	PNP_UDP
OCK99664	EGU86813.1	PUP	PNP_UDP
OCK99664	ENH74703.1	PUP	PNP_UDP
OCK99664	EQL01645.1	PUP	unk
OCK99664	EWZ30802.1	PUP	PNP_UDP
OCK99664	EWZ77348.1	PUP	unk
OCK99664	EXA30333.1	PUP	PNP_UDP
OCK99664	EXA36267.1	PUP	PNP_UDP
OCK99664	EXK24214.1	PUP	PNP_UDP
OCK99664	EXK27755.1	PUP	unk
OCK99664	EXK27756.1	PUP	unk
OCK99664	EXK36169.1	PUP	unk
OCK99664	EXK77782.1	PUP	PNP_UDP
OCK99664	EXK79482.1	PUP	PNP_UDP
OCK99664	EXL39037.1	PUP	PNP_UDP
OCK99664	EXL39096.1	PUP	unk
OCK99664	EXL52127.1	PUP	PNP_UDP
OCK99664	EXL64855.1	PUP	unk
OCK99664	EXL66214.1	PUP	PNP_UDP
OCK99664	EXL67248.1	PUP	unk
OCK99664	EXL96085.1	PUP	unk
OCK99664	EXM12425.1	PUP	PNP_UDP
OCK99664	EXM14217.1	PUP	PNP_UDP
OCK99664	EXM22980.1	PUP	PNP_UDP
OCK99664	EYB24217.1	PUP	PNP_UDP
OCK99664	EYB30533.1	PUP	PNP_UDP
OCK99664	KLO80271.1	PUP	unk
OCK99664	KLP00448.1	PUP	PNP_UDP
OCK99664	KLP02857.1	PUP	unk
OCK99664	KLP22159.1	PUP	unk
OCK99664	PCD20317.1	PUP	unk
OCK99664	PCD20329.1	PUP	PNP_UDP
OCK99664	PCD20333.1	PUP	unk
OCK99664	PCD32417.1	PUP	PNP_UDP
OCK99664	PNP59224.1	PUP	PNP_UDP
OCK99664	PNP78750.1	PUP	PNP_UDP
OCK99664	PTD02044.1	PUP	PNP_UDP
OCK99664	RBA14129.1	PUP	PNP_UDP
OCK99664	SCO39841.1	PUP	PNP_UDP
OCK99664	SCO91194.1	PUP	PNP_UDP
OCK99664	SCO91840.1	PUP	unk
OCK99664	SCV38670.1	PUP	unk
OCK99664	SCV58599.1	PUP	PNP_UDP
OCK99664	SCV61403.1	PUP	PNP_UDP
OCK99664	XP_007838088.1	PUP	unk
OCK99664	XP_009258537.1	PUP	unk
OCK99664	XP_011319638.1	PUP	PNP_UDP
OCK99664	XP_011320871.1	PUP	unk
OCK99664	XP_018245845.1	PUP	unk
OCK99664	XP_018253854.1	PUP	PNP_UDP
OCK99664	XP_023434699.1	PUP	unk
OCK99664	SCV37013.1	PUP	PNP_UDP
OCK99664	CVL12103.1	PUP	PNP_UDP
OCK99664	XP_023427005.1	PUP	PNP_UDP
OCK99664	SCV48958.1	PUP	PNP_UDP
OCK99664	CVL11742.1	PUP	PNP_UDP
OCK99664	KLO90701.1	PUP	PNP_UDP
OCK99664	KLO97408.1	PUP	PNP_UDP
OCK99664	RBR01097.1	PUP	PNP_UDP
OCK99664	SCO14592.1	PUP	PNP_UDP
OCK99664	SCO57395.1	PUP	PNP_UDP
OCK99664	XP_018757879.1	PUP	PNP_UDP
OCK99664	XP_023437957.1	PUP	PNP_UDP
OCK99664	SCV53815.1	PUP	unk
OCK99664	KLO88066.1	PUP	PNP_UDP
OCK99664	SLM39202.1	PUP	unk
OCK99664	XP_007812346.1	PUP	PNP_UDP
OCK99664	SMQ53945.1	PUP	PNP_UDP
OCK99664	SMR58378.1	PUP	PNP_UDP
OCK99664	SMR61359.1	PUP	PNP_UDP
OCK99664	SMY27580.1	PUP	PNP_UDP
OCK99664	SPB46818.1	PUP	PNP_UDP
OCK99664	EHA23786.1	PUP	PNP_UDP
OCK99664	OJJ72316.1	PUP	PNP_UDP
OCK99664	RDK38114.1	PUP	PNP_UDP
OCK99664	XP_001391272.1	PUP	PNP_UDP
OCK99664	XP_001211489.1	PUP	PNP_UDP
OCK99664	XP_001217319.1	PUP	PNP_UDP
OCK99664	XP_001217356.1	PUP	PNP_UDP
OCK99664	OCL09569.1	PUP	PNP_UDP
OCK99664	XP_001228835.1	PUP	unk
OCK99664	XP_001259703.1	PUP	unk
OCK99664	XP_001262190.1	PUP	PNP_UDP
OCK99664	XP_001265420.1	PUP	PNP_UDP
OCK99664	XP_001276017.1	PUP	PNP_UDP
OCK99664	XP_001905791.1	PUP	unk
OCK99664	CDP28184.1	PUP	unk
OCK99664	XP_001940472.1	PUP	unk
OCK99664	XP_002143887.1	PUP	PNP_UDP
OCK99664	KFX50553.1	PUP	PNP_UDP
OCK99664	RAO70337.1	PUP	PNP_UDP
OCK99664	XP_002152366.1	PUP	unk
OCK99664	KFX49690.1	PUP	unk
OCK99664	XP_002340143.1	PUP	PNP_UDP
OCK99664	XP_002340708.1	PUP	unk
OCK99664	XP_002341744.1	PUP	unk
OCK99664	XP_002381657.1	PUP	PNP_UDP
OCK99664	XP_002385266.1	PUP	PNP_UDP
OCK99664	RAQ77025.1	PUP	PNP_UDP
OCK99664	XP_002477889.1	PUP	PNP_UDP
OCK99664	XP_002482926.1	PUP	unk
OCK99664	XP_002153074.1	PUP	PNP_UDP
OCK99664	CEL11925.1	PUP	PNP_UDP
OCK99664	CRG88490.1	PUP	PNP_UDP
OCK99664	CRG92730.1	PUP	PNP_UDP
OCK99664	EIT81636.1	PUP	PNP_UDP
OCK99664	GAM42145.1	PUP	PNP_UDP
OCK99664	GAM44062.1	PUP	PNP_UDP
OCK99664	GAO88342.1	PUP	PNP_UDP
OCK99664	GAQ02950.1	PUP	PNP_UDP
OCK99664	KFX45234.1	PUP	PNP_UDP
OCK99664	KFX46740.1	PUP	PNP_UDP
OCK99664	KJJ33049.1	PUP	PNP_UDP
OCK99664	KJK65595.1	PUP	PNP_UDP
OCK99664	KOS36621.1	PUP	PNP_UDP
OCK99664	KUL81425.1	PUP	PNP_UDP
OCK99664	KUL81435.1	PUP	PNP_UDP
OCK99664	KUL81436.1	PUP	PNP_UDP
OCK99664	KUL81548.1	PUP	PNP_UDP
OCK99664	KUL81955.1	PUP	PNP_UDP
OCK99664	KUL82197.1	PUP	PNP_UDP
OCK99664	KUM63725.1	PUP	PNP_UDP
OCK99664	OJJ08594.1	PUP	PNP_UDP
OCK99664	OQE31002.1	PUP	PNP_UDP
OCK99664	OXN11381.1	PUP	PNP_UDP
OCK99664	PGG95325.1	PUP	PNP_UDP
OCK99664	PIG85932.1	PUP	PNP_UDP
OCK99664	RAO64044.1	PUP	PNP_UDP
OCK99664	RAO71514.1	PUP	PNP_UDP
OCK99664	RAQ54077.1	PUP	PNP_UDP
OCK99664	RAQ66306.1	PUP	PNP_UDP
OCK99664	XP_001258354.1	PUP	PNP_UDP
OCK99664	XP_001820477.1	PUP	PNP_UDP
OCK99664	XP_002147311.1	PUP	PNP_UDP
OCK99664	XP_002150100.1	PUP	unk
OCK99664	XP_002153735.1	PUP	PNP_UDP
OCK99664	XP_002153736.1	PUP	PNP_UDP
OCK99664	XP_002373927.1	PUP	PNP_UDP
OCK99664	XP_002478186.1	PUP	PNP_UDP
OCK99664	XP_002483369.1	PUP	PNP_UDP
OCK99664	XP_002485574.1	PUP	PNP_UDP
OCK99664	XP_002486709.1	PUP	PNP_UDP
OCK99664	XP_002486814.1	PUP	PNP_UDP
OCK99664	XP_002488345.1	PUP	PNP_UDP
OCK99664	XP_002488566.1	PUP	PNP_UDP
OCK99664	XP_002488795.1	PUP	PNP_UDP
OCK99664	XP_025456389.1	PUP	PNP_UDP
OCK99664	XP_658675.1	PUP	PNP_UDP
OCK99664	XP_659184.1	PUP	PNP_UDP
OCK99664	XP_002484432.1	PUP	unk
OCK99664	XP_002487881.1	PUP	PNP_UDP
OCK99664	XP_002488539.1	PUP	PNP_UDP
OCK99664	XP_002620915.1	PUP	unk
OCK99664	EGE84761.2	PUP	unk
OCK99664	XP_003040125.1	PUP	unk
OCK99664	XP_003042658.1	PUP	PNP_UDP
OCK99664	OJJ65104.1	PUP	PNP_UDP
OCK99664	OQE34403.1	PUP	PNP_UDP
OCK99664	XP_011122347.1	PUP	unk
OCK99664	XP_003044557.1	PUP	unk
OCK99664	XP_003049748.1	PUP	PNP_UDP
OCK99664	XP_003053988.1	PUP	PNP_UDP
OCK99664	XP_003343178.1	PUP	unk
OCK99664	XP_003710235.1	PUP	unk
OCK99664	XP_006968281.1	PUP	unk
OCK99664	XP_006968811.1	PUP	PNP_UDP
OCK99664	XP_007691506.1	PUP	PNP_UDP
OCK99664	XP_007706070.1	PUP	PNP_UDP
OCK99664	OCK87252.1	PUP	PNP_UDP
OCK99664	OSS43276.1	PUP	PNP_UDP
OCK99664	OSS45183.1	PUP	PNP_UDP
OCK99664	XP_007683684.1	PUP	PNP_UDP
OCK99664	XP_007716453.1	PUP	PNP_UDP
OCK99664	XP_007803847.1	PUP	PNP_UDP
OCK99664	XP_014074001.1	PUP	PNP_UDP
OCK99664	XP_014558524.1	PUP	PNP_UDP
OCK99664	XP_007711554.1	PUP	PNP_UDP
OCK99664	XP_014084325.1	PUP	unk
OCK99664	XP_007742118.1	PUP	unk
OCK99664	XP_016240961.1	PUP	unk
OCK99664	XP_007748715.1	PUP	PNP_UDP
OCK99664	XP_007786286.1	PUP	PNP_UDP
OCK99664	XP_007786371.1	PUP	PNP_UDP
OCK99664	OAL48192.1	PUP	PNP_UDP
OCK99664	XP_007700672.1	PUP	PNP_UDP
OCK99664	POR33318.1	PUP	PNP_UDP
OCK99664	XP_007786699.1	PUP	PNP_UDP
OCK99664	CZR68592.1	PUP	PNP_UDP
OCK99664	PQE18232.1	PUP	PNP_UDP
OCK99664	OCK75506.1	PUP	PNP_UDP
OCK99664	PHH64675.1	PUP	PNP_UDP
OCK99664	XP_001909622.1	PUP	PNP_UDP
OCK99664	XP_007801693.1	PUP	unk
OCK99664	XP_007804988.1	PUP	PNP_UDP
OCK99664	XP_007802035.1	PUP	unk
OCK99664	KKK20251.1	PUP	PNP_UDP
OCK99664	RFU27703.1	PUP	unk
OCK99664	XP_007804924.1	PUP	PNP_UDP
OCK99664	XP_007787457.1	PUP	PNP_UDP
OCK99664	PSK36198.1	PUP	PNP_UDP
OCK99664	XP_007805425.1	PUP	PNP_UDP
OCK99664	XP_007787006.1	PUP	PNP_UDP
OCK99664	XP_007806540.1	PUP	unk
OCK99664	XP_007809124.1	PUP	unk
OCK99664	XP_007810010.1	PUP	PNP_UDP
OCK99664	XP_007825256.1	PUP	unk
OCK99664	KFG80441.1	PUP	unk
OCK99664	KID89977.1	PUP	unk
OCK99664	KIE01448.1	PUP	unk
OCK99664	KJK82687.1	PUP	unk
OCK99664	OAA47074.1	PUP	unk
OCK99664	XP_014542741.1	PUP	unk
OCK99664	XP_007825520.1	PUP	unk
OCK99664	KFG83032.1	PUP	unk
OCK99664	KHN98862.1	PUP	unk
OCK99664	KID95895.1	PUP	unk
OCK99664	KJK74508.1	PUP	unk
OCK99664	XP_014543613.1	PUP	unk
OCK99664	OAR01858.1	PUP	unk
OCK99664	XP_018144258.1	PUP	unk
OCK99664	XP_007826421.2	PUP	PNP_UDP
OCK99664	EXU98648.1	PUP	PNP_UDP
OCK99664	XP_007835536.1	PUP	PNP_UDP
OCK99664	PNS17287.1	PUP	unk
OCK99664	XP_007840224.1	PUP	PNP_UDP
OCK99664	XP_007919668.1	PUP	PNP_UDP
OCK99664	XP_008024889.1	PUP	PNP_UDP
OCK99664	XP_008089972.1	PUP	unk
OCK99664	XP_008713843.1	PUP	unk
OCK99664	XP_009216018.1	PUP	PNP_UDP
OCK99664	XP_009223685.1	PUP	unk
OCK99664	XP_009223910.1	PUP	PNP_UDP
OCK99664	XP_009223909.1	PUP	PNP_UDP
OCK99664	XP_009224185.1	PUP	PNP_UDP
OCK99664	XP_009227153.1	PUP	PNP_UDP
OCK99664	XP_009229677.1	PUP	unk
OCK99664	XP_009229676.1	PUP	unk
OCK99664	XP_009229753.1	PUP	PNP_UDP
OCK99664	XP_009229767.1	PUP	PNP_UDP
OCK99664	XP_009229769.1	PUP	PNP_UDP
OCK99664	XP_009229551.1	PUP	PNP_UDP
OCK99664	XP_009229755.1	PUP	PNP_UDP
OCK99664	XP_009229756.1	PUP	PNP_UDP
OCK99664	XP_009229770.1	PUP	PNP_UDP
OCK99664	XP_011117023.1	PUP	PNP_UDP
OCK99664	XP_011118155.1	PUP	PNP_UDP
OCK99664	XP_011118159.1	PUP	PNP_UDP
OCK99664	XP_011119937.1	PUP	PNP_UDP
OCK99664	XP_011120063.1	PUP	PNP_UDP
OCK99664	PGH16432.1	PUP	PNP_UDP
OCK99664	XP_011120463.1	PUP	unk
OCK99664	XP_011120961.1	PUP	PNP_UDP
OCK99664	XP_011121995.1	PUP	unk
OCK99664	XP_011122440.1	PUP	unk
OCK99664	XP_011122522.1	PUP	PNP_UDP
OCK99664	XP_011122686.1	PUP	unk
OCK99664	XP_011122881.1	PUP	PNP_UDP
OCK99664	XP_011126714.1	PUP	PNP_UDP
OCK99664	XP_011125058.1	PUP	unk
OCK99664	XP_011128163.1	PUP	PNP_UDP
OCK99664	XP_013255611.1	PUP	unk
OCK99664	XP_013259864.1	PUP	unk
OCK99664	KIW70684.1	PUP	PNP_UDP
OCK99664	XP_013263765.1	PUP	unk
OCK99664	XP_013270801.1	PUP	unk
OCK99664	XP_013271637.1	PUP	PNP_UDP
OCK99664	XP_013268116.1	PUP	PNP_UDP
OCK99664	XP_013271763.1	PUP	PNP_UDP
OCK99664	XP_013319400.1	PUP	PNP_UDP
OCK99664	XP_013272747.1	PUP	PNP_UDP
OCK99664	XP_013273951.1	PUP	unk
OCK99664	XP_013274470.1	PUP	PNP_UDP
OCK99664	XP_013275219.1	PUP	PNP_UDP
OCK99664	XP_013277448.1	PUP	unk
OCK99664	XP_007803934.1	PUP	unk
OCK99664	XP_013316776.1	PUP	PNP_UDP
OCK99664	XP_013316775.1	PUP	PNP_UDP
OCK99664	XP_013326382.1	PUP	unk
OCK99664	XP_013940245.1	PUP	unk
OCK99664	XP_013940305.1	PUP	PNP_UDP
OCK99664	RFU79266.1	PUP	unk
